test_id,test_date,client_ip_id,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,user_agent,isp_name,is_isp,connection_type,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
8380425193,"2019-07-01 00:00:24","1912748453","157.39.xxx.xxx",448,393,83,"Jalandhar","India","IN",31.3260,75.5762,"ApnaTeleLink Pvt Ltd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Jio","1","4","India","IN","Punjab","PB","Machhiwara",30.914,76.198,46.5448,"Ludhiana, Punjab, India","Ludhiana","administrative_area_level_2","India","IN","Punjab","Ludhiana","","141126"
8380425194,"2019-07-01 00:00:24","336412916","112.211.xxx.xxx",10089,8671,16,"Makati","Philippines","PH",14.5500,121.0300,"PLDT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134","Philippine Long Distance Telephone","1","2","Philippines","PH","Calabarzon","40","Sariaya",13.964,121.529,52.5726,"Sariaya, Quezon, Philippines","Sariaya","locality","Philippines","PH","Calabarzon","Quezon","",""
8380425199,"2019-07-01 00:00:24","307450991","5.166.xxx.xxx",109826,111005,1,"Chelyabinsk","Russian Federation","RU",55.1667,61.4000,"DOM.RU","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","JSC ER-Telecom Holding","1","2","Russia","RU","Chelyabinsk Oblast","CHE","Chelyabinsk",55.154,61.429,1.44942,"Chelyabinsk, Chelyabinsk Oblast, Russia","Chelyabinsk","locality","Russia","RU","Chelyabinsk Oblast","gorod Chelyabinsk","","454008"
8380425200,"2019-07-01 00:00:24","2150620336","171.229.xxx.xxx",54785,18534,40,"Hanoi","Vietnam","VN",21.0285,105.8542,"MOBIFONE","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) coc_coc_browser/80.0.180 Chrome/74.0.3729.180 Safari/537.36","Viettel Group","1","2","Vietnam","VN","Hanoi","HN","Phung Khoang",20.983,105.800,4.69297,"Thanh Xuân Bắc, Thanh Xuân, Hà Nội, Vietnam","Thanh Xuân Bắc","administrative_area_level_3","Vietnam","VN","Hanoi","Thanh Xuân","Thanh Xuân Bắc",""
8380425207,"2019-07-01 00:00:24","2149412733","199.126.xxx.xxx",4463,5538,2,"Edmonton, AB","Canada","CA",53.5472,-113.5006,"Telus","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","TELUS Communications","1","2","Canada","CA","Alberta","AB","Edmonton",53.542,-113.497,0.331517,"Edmonton, AB T5P, Canada","Edmonton","locality","Canada","CA","Alberta","Division No. 11","","T5P"
8380425210,"2019-07-01 00:00:24","324922769","121.222.xxx.xxx",4328,283,19,"Brisbane","Australia","AU",-27.4728,153.0278,"GComm Pty Ltd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Telstra Internet","1","2","Australia","AU","Queensland","QLD","West End",-27.483,153.000,1.85425,"West End QLD 4101, Australia","West End","locality","Australia","AU","Queensland","Brisbane City","","4101"
8380425218,"2019-07-01 00:00:24","651459240","103.48.xxx.xxx",43216,53978,5,"Chembur","India","IN",19.0328,72.8964,"Sukain Infoway Pvt Ltd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Intech Online Private Limited","1","4","India","IN","Maharashtra","MH","Diva",19.183,73.033,13.7271,"Thane, Maharashtra 400601, India","Thane","locality","India","IN","Maharashtra","Thane","","400612"
8380425223,"2019-07-01 00:00:24","1378314811","171.61.xxx.xxx",94337,93815,4,"Noida","India","IN",28.5700,77.3200,"Perfect Internet Pvt. Ltd","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Airtel","1","4","India","IN","Delhi","DL","New Friends Colony",28.567,77.272,2.89208,"New Delhi, Delhi 110001, India","New Delhi","locality","India","IN","Delhi","","","110025"
8380425227,"2019-07-01 00:00:24","117454304","194.187.xxx.xxx",91669,175,10,"Kiev","Ukraine","UA",50.4500,30.5233,"lifecell","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36 OPR/60.0.3255.170","Westnet","1","2","Ukraine","UA","Volyns'ka oblast","07","Lutsk",50.750,25.333,228.76,"Lutsk, Volyns'ka oblast, Ukraine","Lutsk","locality","Ukraine","UA","Volyns'ka oblast","Luts'ka city council","","43000"
8380425229,"2019-07-01 00:00:24","155415040","113.162.xxx.xxx",7593,58234,2,"Ho Chi Minh City","Vietnam","VN",10.7500,106.6667,"VNPT-NET","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Vietnam Posts And Telecommunications Group","1","2","Vietnam","VN","Long An Province","41","Ap Binh Thuan",10.923,106.689,12.0963,"tx. Thuận An, Bình Dương, Vietnam","tx. Thuận An","locality","Vietnam","VN","Binh Duong","","",""
8380425242,"2019-07-01 00:00:25","1288704009","175.158.xxx.xxx",1462,1801,48,"Lucena","Philippines","PH",13.9333,121.6167,"PLDT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36","Smart Broadband","1","2","Philippines","PH","Calabarzon","40","San Antonio",13.888,121.284,22.5016,"San Antonio, Quezon, Philippines","San Antonio","locality","Philippines","PH","Calabarzon","Quezon","",""
8380425250,"2019-07-01 00:00:25","1832798934","82.246.xxx.xxx",9876,588,10,"Paris","France","FR",48.8742,2.3470,"Naitways","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0","Free SAS","1","2","France","FR","Hauts-de-France","HDF","Clermont",49.383,2.400,35.2964,"Clermont, France","Clermont","locality","France","FR","Picardy","Oise","","60600"
8380425251,"2019-07-01 00:00:25","2147679096","115.64.xxx.xxx",7826,699,21,"Sydney","Australia","AU",-33.8600,151.2111,"Internode","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15","TPG Internet","1","2","Australia","AU","New South Wales","NSW","Emu Plains",-33.750,150.666,32.2019,"Emu Plains NSW 2750, Australia","Emu Plains","locality","Australia","AU","New South Wales","Penrith City Council","","2750"
8380425258,"2019-07-01 00:00:25","1827659082","49.36.xxx.xxx",9464,9372,12,"Jaipur","India","IN",26.9260,75.8235,"Jio","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Jio","1","4","India","IN","Rajasthan","RJ","Jaipur",26.916,75.816,0.767857,"Jaipur, Rajasthan 302001, India","Jaipur","locality","India","IN","Rajasthan","Jaipur","","302001"
8380425269,"2019-07-01 00:00:25","347389897","94.190.xxx.xxx",4245,11990,2,"Pervouralsk","Russian Federation","RU",56.8999,59.9521,"Interra Ltd","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36 OPR/36.0.2130.80","INTERRA telecommunications group, Ltd.","1","2","Russia","RU","Sverdlovsk Oblast","SVE","Lesnoy",58.647,59.797,121.037,"g. Nizhnyaya Tura, Sverdlovskaya oblast', Russia","gorod Nizhnyaya Tura","administrative_area_level_2","Russia","RU","Sverdlovsk Oblast","gorod Nizhnyaya Tura","","624202"
8380425271,"2019-07-01 00:00:25","46185666","81.154.xxx.xxx",8946,4549,17,"London","United Kingdom","GB",51.5171,-0.1062,"Structured Communications","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","BT","1","2","United Kingdom","GB","Northamptonshire","NTH","Wappenham",52.100,-1.083,58.0669,"NN12, UK","Wappenham","administrative_area_level_4","United Kingdom","GB","England","Northamptonshire","South Northamptonshire District, Wappenham","NN12"
8380425275,"2019-07-01 00:00:25","2150616741","157.42.xxx.xxx",21966,5949,35,"Guwahati","India","IN",26.1445,91.7362,"Jio","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Jio","1","4","India","IN","Assam","AS","Guwahati",26.183,91.733,2.68979,"Guwahati, Assam 781001, India","Guwahati","locality","India","IN","Assam","Kamrup Metropolitan","","781030"
8380425282,"2019-07-01 00:00:25","1627452342","192.119.xxx.xxx",35060,15567,239,"Wichita, KS","United States","US",37.6922,-97.3372,"Kansas Research and Education Network","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Madgenius.com","0","2","United States","US","Unknown","??",\N,37.751,-97.822,26.8351,"United States","United States","country","United States","US","","","",""
8380425285,"2019-07-01 00:00:25","393432831","115.164.xxx.xxx",9126,10500,37,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Macro Lynx Sdn Bhd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","DIGI","1","4","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.166,101.700,2.2987,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","59100"
8380425293,"2019-07-01 00:00:25","284222227","106.51.xxx.xxx",34726,15791,37,"Bengaluru","India","IN",12.9715,77.5945,"I-ON","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36","Atria Convergence Technologies Pvt. Ltd.","1","2","India","IN","Karnataka","KA","Adugodi",12.944,77.607,2.10591,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560047"
8380425295,"2019-07-01 00:00:25","2127856139","175.176.xxx.xxx",740,2577,62,"Cebu City","Philippines","PH",10.2833,123.9000,"PLDT","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Smart Broadband","1","4","Philippines","PH","Central Visayas","07","Talisay City",10.244,123.849,4.35765,"Cebu City, 6000 Cebu, Philippines","Cebu City","locality","Philippines","PH","Central Visayas","Cebu","",""
8380425301,"2019-07-01 00:00:25","187167593","94.100.xxx.xxx",87672,92522,3,"Nizhny Novgorod","Russian Federation","RU",56.3264,44.0078,"Rostelecom","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36 OPR/60.0.3255.170","OOO MediaSeti","1","2","Russia","RU","Nizhny Novgorod Oblast","NIZ","Nizhniy Novgorod",56.326,44.007,0.0364473,"Nizhny Novgorod, Nizhny Novgorod Oblast, Russia","Nizhny Novgorod","locality","Russia","RU","Nizhny Novgorod Oblast","gorod Nizhniy Novgorod","","603082"
8380425314,"2019-07-01 00:00:25","391411147","103.15.xxx.xxx",1364,1392,11,"Dhaka","Bangladesh","BD",23.7000,90.3667,"Grameenphone Ltd","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Summit Communications","1","2","Bangladesh","BD","Dhaka Division","C","Dhania",23.910,90.234,16.7984,"Laruakunda, Bangladesh","Laruakunda","administrative_area_level_5","Bangladesh","BD","Dhaka Division","Dhaka","Laruakunda",""
8380425316,"2019-07-01 00:00:25","393456439","36.84.xxx.xxx",20539,18752,7,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT Indonesia Comnets Plus","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0","PT TELKOM INDONESIA","1","4","Indonesia","ID","West Java","JB","Kunciran",-6.219,106.667,11.0954,"Tangerang, Tangerang City, Banten, Indonesia","Tangerang","locality","Indonesia","ID","Banten","Tangerang City","","15142"
8380425317,"2019-07-01 00:00:25","179687304","178.148.xxx.xxx",32991,9747,7,"Belgrade","Serbia","RS",44.8206,20.4622,"BeotelNet","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Serbia BroadBand-Srpske Kablovske mreze d.o.o.","1","2","Serbia","RS","Belgrade","00","Belgrade",44.818,20.468,0.32078,"Belgrade, Serbia","Belgrade","locality","Serbia","RS","City of Belgrade","","",""
8380425326,"2019-07-01 00:00:25","2002422789","196.188.xxx.xxx",9793,10270,3,"Addis Ababa","Ethiopia","ET",9.0300,38.7400,"Ethio Telecom","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Ethiopian Telecommunication Corporation","1","2","Ethiopia","ET","Oromia","OR","Genet",9.066,38.500,16.5898,"North Shewa, Ethiopia","North Shewa","administrative_area_level_2","Ethiopia","ET","Oromia","North Shewa","",""
8380425332,"2019-07-01 00:00:25","1469661185","62.11.xxx.xxx",148631,137282,2,"Milan","Italy","IT",45.4640,9.1916,"Vodafone IT","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:67.0) Gecko/20100101 Firefox/67.0","Tiscali SpA","1","2","Italy","IT","Emilia-Romagna","45","Gropparello",44.816,9.733,51.9925,"Bettola, Province of Piacenza, Italy","Bettola","administrative_area_level_3","Italy","IT","Emilia-Romagna","Province of Piacenza","Bettola","29021"
8380425339,"2019-07-01 00:00:25","1230452558","90.143.xxx.xxx",15741,11712,46,"Karaganda","Kazakhstan","KZ",49.8333,73.1667,"Optinet LLC","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36","Tele2 Kazakhstan","1","2","Kazakhstan","KZ","Astana","AST","Nur-Sultan",51.181,71.427,120.587,"Astana, Kazakhstan","Astana","locality","Kazakhstan","KZ","","","","010000"
8380425343,"2019-07-01 00:00:25","2119152001","39.100.xxx.xxx",62079,1093,31,"Nanjing","China","CN",32.0500,118.7667,"China Telecom JiangSu Branch","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.1.2 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","Aliyun Computing Co.","0","2","China","CN","Zhejiang","ZJ","Hangzhou",30.255,120.168,149.329,"Hangzhou, Zhejiang, China","Hangzhou","locality","China","CN","Zhejiang","","","310025"
8380425345,"2019-07-01 00:00:25","192683766","175.139.xxx.xxx",134345,198654,4,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"MyKRIS Asia Sdn Bhd","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0","TM Net","1","2","Malaysia","MY","Unknown","??","Kepong",3.216,101.633,6.75756,"Batu, Selangor, Malaysia","Batu","administrative_area_level_4","Malaysia","MY","Selangor","Gombak","Batu","68100"
8380425373,"2019-07-01 00:00:26","792295578","112.199.xxx.xxx",22012,39104,2,"Taguig","Philippines","PH",14.5176,121.0509,"Globe Telecom","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Eastern Telecom Philippines","1","2","Philippines","PH","Calabarzon","40","Binangonan",14.465,121.191,10.1045,"Philippines","Philippines","country","Philippines","PH","","","",""
8380425381,"2019-07-01 00:00:26","164306422","113.210.xxx.xxx",113,1755,39,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"MyKRIS Asia Sdn Bhd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Maxis Communications","1","4","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.166,101.700,2.2987,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","50470"
8380425384,"2019-07-01 00:00:26","2150480719","117.136.xxx.xxx",7738,5071,41,"ShangHai","China","CN",31.2000,121.5000,"China Unicom 5G","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.2.2 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Mobile Guangdong","1","4","China","CN","Jiangsu","JS","Yangzhou",32.397,119.435,146.913,"Yangzhou, Jiangsu, China","Yangzhou","locality","China","CN","Jiangsu","","",""
8380425393,"2019-07-01 00:00:26","2074922046","119.92.xxx.xxx",2066,1772,1,"Makati","Philippines","PH",14.5500,121.0300,"PLDT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Philippine Long Distance Telephone","1","2","Philippines","PH","Metro Manila","00","Port Area",14.583,120.966,4.82332,"Manila, Metro Manila, Philippines","Manila","locality","Philippines","PH","Metro Manila","","",""
8380425394,"2019-07-01 00:00:26","2150622760","188.60.xxx.xxx",88288,91356,7,"Zurich","Switzerland","CH",47.3690,8.5380,"Wingo","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36","Swisscom","1","2","Switzerland","CH","Basel-Landschaft","BL","Binningen",47.533,7.568,46.7546,"Binningen, Switzerland","Binningen","locality","Switzerland","CH","Basel-Landschaft","Arlesheim District","","4102"
8380425395,"2019-07-01 00:00:26","950560438","124.189.xxx.xxx",5510,15607,25,"Perth","Australia","AU",-31.9505,115.8605,"NODE1 Internet","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Telstra Internet","1","2","Australia","AU","Western Australia","WA","Shelley",-32.029,115.886,5.68144,"Shelley WA, Australia","Shelley","locality","Australia","AU","Western Australia","City of Canning","","6148"
8380425420,"2019-07-01 00:00:26","1951415784","188.170.xxx.xxx",29684,29418,10,"Moscow","Russian Federation","RU",55.7517,37.6178,"Beeline","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","PJSC MegaFon","1","4","Russia","RU","Moscow","MOW","Moscow",55.752,37.615,0.0923921,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","109012"
8380425421,"2019-07-01 00:00:26","2099697650","113.68.xxx.xxx",147221,5755,1,"Guangzhou","CN","CN",23.1333,113.2667,"ChinaTelecom-GZ","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.2.1 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom Guangdong","1","2","China","CN","Guangdong","GD","Aigang",23.362,113.283,15.882,"Guangzhou, Guangdong, China","Guangzhou","locality","China","CN","Guangdong","","",""
8380425434,"2019-07-01 00:00:26","1173111149","91.228.xxx.xxx",104773,94203,21,"Wroclaw","Poland","PL",51.1167,17.0333,"CPRnet.pl","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","OSONET s.c.","1","2","Poland","PL","Greater Poland Voivodeship","WP","Ostrzeszow",51.425,17.930,44.3053,"63, Poland","Ostrzeszow","locality","Poland","PL","Greater Poland Voivodeship","Ostrzeszów County","Gmina Ostrzeszów","63"
8380425435,"2019-07-01 00:00:26","2002511093","116.27.xxx.xxx",62221,21573,8,"Guangzhou","CN","CN",23.1333,113.2667,"ChinaTelecom-GZ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.2.3 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom Guangdong","1","2","China","CN","Guangdong","GD","Minzucun",22.567,112.868,46.6583,"Jiangmen, Guangdong, China","Jiangmen","locality","China","CN","Guangdong","","",""
8380425436,"2019-07-01 00:00:26","1978346223","176.230.xxx.xxx",280703,109147,1,"Rosh HaAyin","Israel","IL",32.0958,34.9522,"KamaTera INC","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Orange Israel","1","4","Israel","IL","Center District","M","Rosh Ha‘Ayin",32.094,34.945,0.39105,"Rosh Haayin, Israel","Rosh Haayin","locality","Israel","IL","Center District","Petach Tikva","",""
8380425439,"2019-07-01 00:00:26","32335843","76.88.xxx.xxx",4071,6037,16,"San Diego, CA","United States","US",32.7153,-117.1564,"M5 Hosting","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Spectrum","1","2","United States","US","California","CA","San Diego",32.807,-117.132,6.51496,"San Diego, CA, USA","San Diego","locality","United States","US","California","San Diego County","","92117"
8380425444,"2019-07-01 00:00:26","1769946726","165.225.xxx.xxx",32125,6420,49,"Singapore","Republic of Singapore","SG",1.3000,103.8000,"NewMedia Express","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Zscaler","0","3","Singapore","SG","Unknown","??","Singapore",1.293,103.855,3.88769,"Singapore, Singapore","Singapore","locality","Singapore","SG","","","","189768"
8380425445,"2019-07-01 00:00:26","682225579","43.229.xxx.xxx",43086,87031,20,"Coimbatore","IN","IN",11.0183,76.9725,"Bharti Airtel Ltd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Kerala Communicators Cable Limited","0","2","India","IN","Kerala","KL","Athani",10.154,76.355,73.0462,"Athani, Kerala, India","Athani","locality","India","IN","Kerala","Ernakulam","","683102"
8380425453,"2019-07-01 00:00:26","354533811","46.98.xxx.xxx",46382,19317,1,"Dnipro","Ukraine","UA",48.4500,34.9833,"Fregat ISP","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","ISP Fregat Ltd.","1","2","Ukraine","UA","Dnipropetrovsk Oblast","12","Dnipro",48.450,34.983,0,"Dnepropetrovsk, Dnipropetrovsk Oblast, Ukraine","Dnepropetrovsk","locality","Ukraine","UA","Dnipropetrovsk Oblast","Dnipropetrovs'ka city council","","49000"
